Job ID,Current Time,Computing Time,Estimated Duration,Finished In Time
80,157.4712607000096,124.4712607000096,28.817885746957927,False
103,158.17809571293296,116.17809571293296,25.22090746162307,False
94,158.28771545976045,119.28771545976045,25.971244331500337,False
119,158.95798369459158,110.95798369459158,25.54366107180258,False
105,158.95798369459158,115.95798369459158,23.41034170169796,False
106,159.4759681408094,116.47596814080941,24.450170744424057,False
102,159.91418238108312,118.91418238108312,22.951469474669516,False
96,159.91418238108312,120.91418238108312,22.493723635616597,False
111,161.17971863111634,116.17971863111634,23.30711114119876,False
135,161.71330227003907,109.71330227003907,25.982302985105946,False
108,162.2056135138425,118.20561351384251,25.88037132147666,False
115,162.35756116774016,117.35756116774016,26.24023577545771,False
95,163.31551086735973,124.31551086735973,30.261869337957073,False
134,163.53291386954322,111.53291386954322,29.244445368092343,False
