Job ID,Current Time,Computing Time,Estimated Duration,Finished In Time
98,64.29273294840085,24.292732948400854,21.35812301418779,False
99,65.13676386084701,24.13676386084701,21.75891353886623,False
102,66.17992682317168,25.179926823171684,22.951469474669516,False
100,66.30524876319048,25.305248763190477,26.979298250623057,True
101,66.30524876319048,25.305248763190477,25.64062532391724,True
103,67.42317981584732,25.42317981584732,25.22090746162307,False
104,68.7364319974456,26.736431997445607,28.475323307696375,True
105,68.7364319974456,25.736431997445607,23.41034170169796,False
106,70.21973598695415,27.21973598695415,24.450170744424057,False
107,70.50397885943529,27.503978859435293,31.168127050469135,True
109,73.01146459992592,29.011464599925915,27.55385099584358,False
108,73.12527149258715,29.125271492587146,25.88037132147666,False
110,74.4993786111688,30.499378611168794,28.275900989290232,False
111,74.68725785920464,29.687257859204635,23.30711114119876,False
112,74.93381537547738,29.93381537547738,25.92534614133611,False
